date,flickr page,full referrer,referrer domain,search term,count
2011-02-03,http://www.flickr.com/photos/bnewendorp/464299194/,"http://flickr.com/photos/bnewendorp/464299336/","flickr.com","",2
2011-02-03,http://www.flickr.com/photos/bnewendorp/464299194/,"http://flickr.com/photos/bnewendorp/464305135/","flickr.com","",1
2011-02-03,http://www.flickr.com/photos/bnewendorp/3459138235/,"http://flickr.com/search/?q=fll+world+festival","flickr.com","fll world festival",2
2011-02-03,http://www.flickr.com/photos/bnewendorp/3459138235/,"http://flickr.com/photos/bnewendorp/sets/72157616999451441/with/3459138235/","flickr.com","",1
2011-02-03,http://www.flickr.com/photos/bnewendorp/3876740462/,"http://images.google.com/images?q=travis+pastrana+cars","images.google.com","travis pastrana cars",3
2011-02-03,http://www.flickr.com/photos/bnewendorp/464299010/,"http://flickr.com/photos/bnewendorp/464305135/","flickr.com","",1
2011-02-03,http://www.flickr.com/photos/bnewendorp/464299010/,"http://flickr.com/search/?q=pigmice","flickr.com","pigmice",1
2011-02-03,http://www.flickr.com/photos/bnewendorp/464299336/,"http://flickr.com/photos/bnewendorp/464299382/","flickr.com","",1
2011-02-03,http://www.flickr.com/photos/bnewendorp/464299336/,"http://flickr.com/photos/bnewendorp/464299194/","flickr.com","",1
2011-02-03,http://www.flickr.com/photos/bnewendorp/464299382/,"http://flickr.com/photos/bnewendorp/464299458/","flickr.com","",1
2011-02-03,http://www.flickr.com/photos/bnewendorp/464299382/,"http://flickr.com/photos/bnewendorp/464299336/","flickr.com","",1
2011-02-03,http://www.flickr.com/photos/bnewendorp/464305135/,"http://flickr.com/photos/bnewendorp/464299194/","flickr.com","",1
2011-02-03,http://www.flickr.com/photos/bnewendorp/464305135/,"http://flickr.com/photos/bnewendorp/464299010/","flickr.com","",1
2011-02-03,http://www.flickr.com/photos/bnewendorp/3459952546/,"http://flickr.com/search/?q=fll+world+festival","flickr.com","fll world festival",2
2011-02-03,http://www.flickr.com/photos/bnewendorp/3876740204/,"http://images.google.com/images?q=travis+pastrana+cars","images.google.com","travis pastrana cars",2
2011-02-03,http://www.flickr.com/photos/bnewendorp/464297798/,"http://flickr.com/photos/bnewendorp/464303831/","flickr.com","",1
2011-02-03,http://www.flickr.com/photos/bnewendorp/464297910/,"http://flickr.com/photos/bnewendorp/464297978/","flickr.com","",1
2011-02-03,http://www.flickr.com/photos/bnewendorp/464297978/,"http://flickr.com/photos/bnewendorp/464298068/","flickr.com","",1
2011-02-03,http://www.flickr.com/photos/bnewendorp/464298068/,"http://flickr.com/photos/bnewendorp/464298156/","flickr.com","",1
2011-02-03,http://www.flickr.com/photos/bnewendorp/464298156/,"http://flickr.com/photos/bnewendorp/464304323/","flickr.com","",1
2011-02-03,http://www.flickr.com/photos/bnewendorp/464298284/,"http://flickr.com/photos/bnewendorp/464298342/","flickr.com","",1
2011-02-03,http://www.flickr.com/photos/bnewendorp/464298342/,"http://flickr.com/photos/bnewendorp/464298382/","flickr.com","",1
2011-02-03,http://www.flickr.com/photos/bnewendorp/464298382/,"http://flickr.com/photos/bnewendorp/464298440/","flickr.com","",1
2011-02-03,http://www.flickr.com/photos/bnewendorp/464298440/,"http://flickr.com/photos/bnewendorp/464298500/","flickr.com","",1
