date,flickr page,full referrer,referrer domain,search term,count
2011-02-12,http://www.flickr.com/photos/bnewendorp/3876740462/,"http://images.google.com/images?q=travis+pastrana+subaru","images.google.com","travis pastrana subaru",1
2011-02-12,http://www.flickr.com/photos/bnewendorp/3876740462/,"unknown","unknown","",1
2011-02-12,http://www.flickr.com/photos/bnewendorp/464296244/,"http://flickr.com/search/?q=kjeld+kirk+kristiansen","flickr.com","kjeld kirk kristiansen",1
2011-02-12,http://www.flickr.com/photos/bnewendorp/464296438/,"http://flickr.com/photos/bnewendorp/464302387/","flickr.com","",1
2011-02-12,http://www.flickr.com/photos/bnewendorp/464302387/,"http://flickr.com/photos/bnewendorp/464296244/","flickr.com","",1
2011-02-12,http://www.flickr.com/photos/bnewendorp/464302655/,"http://flickr.com/photos/bnewendorp/464296438/","flickr.com","",1
2011-02-12,http://www.flickr.com/photos/bnewendorp/3459121561/,"unknown","unknown","",1
2011-02-12,http://www.flickr.com/photos/bnewendorp/3459128605/,"unknown","unknown","",1
2011-02-12,http://www.flickr.com/photos/bnewendorp/3459934978/,"unknown","unknown","",1
2011-02-12,http://www.flickr.com/photos/bnewendorp/3459943244/,"unknown","unknown","",1
2011-02-12,http://www.flickr.com/photos/bnewendorp/3875948871/,"http://flickr.com/photos/bnewendorp/3876740462/","flickr.com","",1
2011-02-12,http://www.flickr.com/photos/bnewendorp/3876740124/,"http://flickr.com/photos/bnewendorp/3876740204/","flickr.com","",1
2011-02-12,http://www.flickr.com/photos/bnewendorp/3876740204/,"http://flickr.com/photos/bnewendorp/3875948871/","flickr.com","",1
2011-02-12,http://www.flickr.com/photos/bnewendorp/4552890127/,"unknown","unknown","",1
2011-02-12,http://www.flickr.com/photos/bnewendorp/4552890923/,"unknown","unknown","",1
2011-02-12,http://www.flickr.com/photos/bnewendorp/4552891795/,"unknown","unknown","",1
2011-02-12,http://www.flickr.com/photos/bnewendorp/4552902017/,"unknown","unknown","",1
2011-02-12,http://www.flickr.com/photos/bnewendorp/4552933977/,"unknown","unknown","",1
2011-02-12,http://www.flickr.com/photos/bnewendorp/4553535476/,"unknown","unknown","",1
2011-02-12,http://www.flickr.com/photos/bnewendorp/4553539546/,"unknown","unknown","",1
2011-02-12,http://www.flickr.com/photos/bnewendorp/4553549664/,"unknown","unknown","",1
2011-02-12,http://www.flickr.com/photos/bnewendorp/4553565742/,"unknown","unknown","",1
